Year,Month,Day,SurfacePressure,MaxTemperature,MinTemperature,DewPoint,WetBulbTemp,RelHumidity,WindSpeed10,Precipitation,HEATWAVE
1990,12,17,98.97,24.56,11.08,5.37,11.08,49.06,2.44,0,0
1990,12,18,99.09,24.54,8.98,3.8,9.72,48.12,3.85,0,0
1990,12,19,99.14,22.97,5.93,-3.27,4.94,33.75,3.91,0,0
1990,12,20,99.17,21.96,4.48,-5.07,3.61,31.62,2.78,0,0
1990,12,21,99.11,22.69,5.06,-4.6,3.89,33.12,3.52,0,0
1990,12,22,98.99,23.75,5.48,-3.1,4.96,34.88,3.65,0,0
1990,12,23,99.07,24.13,9.3,-2.02,6.53,32.31,1.67,0,0
1990,12,24,99.04,25.3,10.15,0.01,7.7,37.25,2.45,0,0
1990,12,25,99.03,23.98,7.17,2.05,8.37,44.5,3.23,0,0
1990,12,26,99.11,24.07,11.1,2.88,9.3,43.81,1.95,0,0
1990,12,27,99.04,26.06,11.41,4.47,10.84,44.81,2.66,0,0
1990,12,28,98.61,25.77,10.22,5.39,11.45,47.12,4.19,0,0
1990,12,29,98.13,25.34,11.91,5.76,11.77,46.75,5.95,0.81,0
1990,12,30,98.55,19.26,5.25,-6.59,2.38,29.94,2.64,0.31,0
1990,12,31,98.85,18.21,1.98,-8.77,-0.01,29.56,3.23,0,0
1991,1,1,98.78,17.58,1.42,-6.04,1.12,37.88,3.48,0.08,0
1991,1,2,98.82,18.33,1.32,-5.49,1.56,38.69,3.94,0,0
1991,1,3,98.91,18.98,1.25,-6.8,1.15,34.19,3.91,0,0
1991,1,4,99.07,20.45,3.36,-7.1,1.64,30.94,2.79,0.03,0
1991,1,5,99.1,21.72,3.77,-6.71,2.46,29.5,1.93,0,0
1991,1,6,99.01,22.42,4.27,-5.92,3.26,29.31,1.94,0,0
1991,1,7,99.02,19.94,6.44,-3.86,3.99,34.31,2.37,0,0
1991,1,8,99.03,21.58,5.51,-1.15,5.71,39.69,3.19,0,0
1991,1,9,99,21.33,5.01,-0.13,6.11,44.56,2.36,0.01,0
1991,1,10,98.92,21.98,4.8,-1.03,6.3,39.44,1.86,0,0
1991,1,11,98.91,23.12,8.63,-0.74,6.94,36.75,1.92,0,0
1991,1,12,99.09,22.19,6.62,-1.31,5.8,40.19,3.04,0,0
1991,1,13,99.07,21.29,4.62,-2.07,4.82,41.44,3.62,0,0
1991,1,14,99.11,21.36,5.88,-4.16,3.75,35.38,2.77,0,0
1991,1,15,99.25,20.42,4.37,-4.95,3.49,32,2.23,0,0
1991,1,16,99.25,20.05,5.69,-5.06,3.77,30.31,1.26,0,0
1991,1,17,99.29,21.05,4.1,-4.92,3.36,33.25,2.92,0,0
1991,1,18,99.22,19.96,3.6,-3.14,3.76,40.44,3.77,0,0
1991,1,19,99.01,21.6,3.31,-4.57,3.19,36.5,4.23,0,0
1991,1,20,98.9,22.93,3.83,-6.24,2.87,30,4.3,0,0
1991,1,21,98.85,25.46,6.74,-2.49,6.03,32.19,2.73,0,0
1991,1,22,98.89,24.69,5.98,-3.55,5.26,31.94,3.22,0,0
1991,1,23,98.95,24.99,7.51,-3.27,5.8,30.19,2.26,0,0
1991,1,24,98.89,26.79,9.05,-0.2,8.14,34.06,2.75,0,0
1991,1,25,99,28.6,9.51,2.48,10.35,37.25,2.21,0,0
1991,1,26,99.09,29.83,12.89,4.83,12.21,40.44,2.78,0,0
1991,1,27,99.04,31.64,11.3,3.65,11.8,39.38,4.35,0,0
1991,1,28,98.82,30.6,11.73,1.33,10.59,31.31,4.64,0,0
1991,1,29,98.58,29.44,12.02,2.61,10.94,34.94,3.91,0,0
1991,1,30,98.69,28.17,9.94,-1.1,8.3,29.69,2.55,0,0
1991,1,31,98.75,28.15,9.12,-1.37,8.07,29.75,2.55,0,0
1991,2,1,98.69,26.84,8.37,-6.31,4.9,23,3.52,0,0
1991,2,2,98.56,26.3,6.6,-6.69,4.51,22.94,3.78,0,0
1991,2,3,98.61,26.85,9.23,-5.17,5.87,22.88,2.17,0,0
1991,2,4,98.93,26.25,8.37,-4.28,5.94,26.12,2.23,0,0
1991,2,5,98.93,26.95,9.75,-5.24,6.19,22.75,1.62,0,0
1991,2,6,98.92,28.53,11.14,-4.38,6.99,22.88,3.15,0,0
1991,2,7,98.92,24.15,10.5,-1.64,7.76,29,2.42,0,0
1991,2,8,98.95,27.44,10.48,-1.59,8.27,27.5,3.45,0,0
1991,2,9,98.92,30.97,13.09,1.48,11.15,29.19,2.97,0,0
1991,2,10,98.75,28.29,15.64,2.17,11.46,30.56,2.78,0,0
1991,2,11,98.33,30.45,14.23,4.51,12.95,34.75,2.92,0,0
1991,2,12,98.54,26.6,9.43,-6.38,5.17,23.56,3.04,0,0
1991,2,13,98.8,23.57,8.55,0.09,7.3,40.69,2.75,21,0
1991,2,14,98.96,24.67,7.37,-3.32,5.91,31.25,2.46,0,0
1991,2,15,99.01,24.46,8.33,-2.44,6.3,31.5,2.88,0,0
1991,2,16,98.9,24.53,5.3,-4.21,5.11,30.38,3.31,0,0
1991,2,17,98.82,24.14,5.54,-6.11,3.99,26.12,2.99,0,0
1991,2,18,99.03,22.37,4.09,-9.67,1.37,22.25,3.36,0,0
1991,2,19,98.97,25.15,5.3,-6.79,4.23,23.06,2.33,0,0
1991,2,20,99.01,28.24,9,-4.53,6.8,23.75,2.05,0,0
1991,2,21,99.05,30.47,9.52,-1.69,8.99,26.44,2.04,0,0
1991,2,22,99.03,30.55,11.88,0.73,11,27.88,2.17,0,0
1991,2,23,98.95,30.6,16.11,6.86,14.45,38.81,2.18,0,0
1991,2,24,98.82,31.34,14.17,10.07,16.32,48.06,3.77,0,0
1991,2,25,98.77,30.12,15.29,10.51,16.58,51.75,2.81,0,0
1991,2,26,98.52,26.87,14.62,12.26,16.22,63.44,3.61,4.54,0
1991,2,27,98.71,26.48,12.05,8.17,13.44,56.19,1.84,0.02,0
1991,2,28,98.84,27.73,10.74,3.79,11.23,45.06,2.7,0,0
1991,3,1,98.8,28.76,10.45,-2.78,7.82,27.25,2.87,0,0
1991,3,2,98.93,28.14,13.55,-1.24,8.91,27.94,2.44,0,0
1991,3,3,98.84,30.16,12.48,4.26,12.44,37.06,2.31,0,0
1991,3,4,98.47,30.3,15.59,5.69,13.94,36.62,2.6,0,0
1991,3,5,98.48,29.87,14.31,5.06,13.05,38.56,2.72,0,0
1991,3,6,98.66,28.29,11.26,-1.81,8.52,28.56,4.2,0.05,0
1991,3,7,98.5,29.23,8.96,-7.16,5.6,19.31,4.22,0.05,0
1991,3,8,98.63,28.03,14.27,-4.93,7.42,19.94,2.44,0,0
1991,3,9,98.52,33.3,11.9,-2.12,9.87,22.75,3.33,0.1,0
1991,3,10,98.39,34.51,13.41,1.92,12.85,26.81,2.49,0.01,0
1991,3,11,98.35,33.82,14.19,-0.12,11.69,22.81,3.27,0,0
1991,3,12,98.27,34.93,15.2,0.05,12.21,22.31,2.19,0,0
1991,3,13,98.19,35.02,14.86,-0.2,12.07,22.25,2.49,0,0
1991,3,14,98.46,33.37,14.45,-1.1,11.14,21.38,3.05,0,0
1991,3,15,98.65,33.33,14.68,-4.99,9.2,15.25,3.16,0,0
1991,3,16,98.63,34.51,13.19,-7.32,7.97,13.38,2.97,0,0
1991,3,17,98.66,35.99,13.87,-7.6,8.67,11.69,2.66,0,0
1991,3,18,98.45,37.09,17.14,-3.27,11.87,14.56,3.08,0,0
1991,3,19,98.45,34.96,18.76,3.19,14.51,25.06,3.89,0,0
1991,3,20,98.26,33.01,14.51,-2.32,10.44,20,3.72,0,0
1991,3,21,98.12,31.44,17.36,-3.64,10,16.81,2.4,0,0
1991,3,22,97.87,34.57,14.07,-1.29,11.41,19.75,3.8,0,0
1991,3,23,97.9,31.94,16.11,0.01,11.86,23.19,3.56,0.11,0
1991,3,24,98.25,30.9,13.85,4.44,13.3,34.94,2.97,2.22,0
1991,3,25,98.23,32.15,13.94,0.58,11.78,25,2.57,0,0
1991,3,26,98.21,34.83,15.47,-0.22,12.4,20.56,2.8,0,0
1991,3,27,98.27,37.09,19.26,-0.13,13.58,18.12,3.39,0,0
1991,3,28,98.44,39.1,18.2,0.56,14.62,17.31,3.73,0,0
1991,3,29,98.32,40.31,20.15,4.84,17.68,21.38,4.96,0,0
1991,3,30,98.02,40.66,21.59,4.89,17.9,20.75,4.74,0,0
1991,3,31,97.89,40.67,22.6,4.7,18.05,20.12,3.09,0,0
1991,4,1,97.84,40.63,21.89,1.89,16.74,16.38,2.91,0,0
1991,4,2,98.04,39.37,23.26,4.18,17.53,19.75,4.35,0,0
1991,4,3,98.29,37.41,20.29,0.55,14.61,17.25,3.12,0,0
1991,4,4,98.32,36.55,20.02,2.76,15.47,20.44,3.2,0,0
1991,4,5,98.22,35.69,20.36,1.72,14.89,19,3.35,0,0
1991,4,6,98.17,37.83,22.01,1.58,15.55,17.56,2.64,0,0
1991,4,7,98.22,35.48,20.55,1.61,14.91,18.62,3.73,0,0
1991,4,8,97.93,36.37,19.2,3.9,16.12,22.19,2.72,0.01,0
1991,4,9,98.05,33.64,21.3,6.55,16.83,29.44,3.77,0.37,0
1991,4,10,98.17,35.38,16.93,0.8,13.47,22.62,2.51,0.26,0
1991,4,11,98.12,35.58,17.06,-0.52,12.88,18.81,3.91,0,0
1991,4,12,97.97,38.01,19.32,-0.63,13.83,16.69,1.99,0,0
1991,4,13,97.85,38.87,19.46,0.26,14.84,16.81,4.71,0.05,0
1991,4,14,97.84,38.58,22.12,4.96,17.55,21.69,3.39,0.54,0
1991,4,15,98.22,35.35,19.64,5.58,16.4,28.81,4.1,4.12,0
1991,4,16,98.35,33.11,15.4,-0.84,11.73,21.88,5.28,0,0
1991,4,17,98.45,33.43,15.98,-1.45,11.4,22.12,6.27,0,0
1991,4,18,98.28,35.05,13.46,-4.92,9.73,16.88,5.21,0,0
1991,4,19,98.2,37.15,15.27,-3.39,11.4,17,4.19,0,0
1991,4,20,98.04,39.3,17.32,-3.87,12.17,14.06,4.24,0,0
1991,4,21,97.86,41.89,22.26,-1.6,15,12.94,2.46,0,0
1991,4,22,97.79,41.73,22.91,0.76,16.55,14.5,3.14,0,0
1991,4,23,98.14,38.69,22.23,3.85,17.09,20.19,3.33,0,0
1991,4,24,98.28,38.62,20.63,3.04,16.36,20,4.5,0,0
1991,4,25,98.07,40.85,20.77,0.99,15.87,16.5,4.11,0,0
1991,4,26,97.9,41.82,21.73,-0.31,15.7,14.44,3.16,0,0
1991,4,27,97.9,43.81,23.71,-0.97,16.21,12.31,3.41,0,0
1991,4,28,97.85,43.01,24.14,2.74,18.11,15.56,4.48,0,0
1991,4,29,97.78,42.85,24.58,3.89,18.81,16.56,5.15,0,0
1991,4,30,97.41,43.9,24.75,4.9,19.69,17.19,5.42,0,0
1991,5,1,97.29,44.62,25.95,4.42,19.85,15.69,4.64,0,0
1991,5,2,97.28,43.5,25.22,3.24,19.11,14.56,4.51,0,0
1991,5,3,97.62,42.19,23.25,-0.34,16.34,13,2.68,0,0
1991,5,4,97.8,42.27,23.66,-1.23,16,11.69,2.88,0,0
1991,5,5,97.74,44.01,24,-1.56,16.38,10.62,4.07,0,0
1991,5,6,97.67,42.81,26.1,5,19.72,16.88,4.87,0,0
1991,5,7,97.63,42.19,27.26,10.19,22.47,22.94,4.96,0,0
1991,5,8,97.7,42.59,27.09,3.33,18.82,15.56,5.88,0,0
1991,5,9,97.53,42.9,25.02,1.53,17.65,13.62,4.83,0,0
1991,5,10,97.75,41.44,24.92,-1.28,16.04,11.5,3.8,0.35,0
1991,5,11,98.05,39.72,23.41,-4.29,13.7,10.19,3.59,0.06,0
1991,5,12,98.12,41.95,22.86,-2.43,15.14,11.31,5.22,0,0
1991,5,13,97.91,44.8,24.3,-0.25,17.35,11.31,4.76,0,1
1991,5,14,97.91,45.05,26.02,1.28,18.58,12.12,5.01,0,1
1991,5,15,97.87,45.02,26.81,1.08,18.6,11.69,4.64,0,1
1991,5,16,97.83,45,27.14,2.83,19.15,13.56,4.96,0,1
1991,5,17,97.73,44.72,26.39,4.47,20.2,14.94,4.24,0,1
1991,5,18,97.46,44.51,28.53,5.59,21.05,15.69,4,0,1
1991,5,19,97.54,44.98,28.44,8.7,22.9,18.56,3.66,0,1
1991,5,20,97.89,43.9,30.5,11.63,24.44,22.19,2.76,0,1
1991,5,21,97.91,43.29,29.97,11.58,24.22,22.56,3.02,0,1
1991,5,22,97.71,44,29.49,9.08,22.67,19.69,3.92,0,1
1991,5,23,97.45,44.8,28.55,7.7,22.08,19.5,4.95,0,1
1991,5,24,97.27,45.66,27.55,6.18,21.58,15.88,5.1,0,1
1991,5,25,97.36,46.07,29.9,8.93,23.83,17.31,2.27,0,1
1991,5,26,97.35,46.05,31.58,4.25,21.37,13.19,3.44,0,1
1991,5,27,97.37,46,27.85,9.52,22.19,23.75,1.34,12.21,1
1991,5,28,97.4,43.8,28.73,9.12,22.45,21.81,2.29,0,1
1991,5,29,97.4,44.43,27.54,6.84,21.25,18.94,2.41,0,1
1991,5,30,97.46,44.2,27.03,4.98,20.29,16.62,3.84,0,1
1991,5,31,97.35,44.83,27.97,2.86,19.65,13.44,2.91,0,1
1991,6,1,97.31,44.8,26.23,1.55,18.9,12.75,2.77,0,1
1991,6,2,97.21,44.92,26.02,-0.55,17.78,10.88,2.59,0,1
1991,6,3,97.19,44.53,26.97,3.48,19.94,14,3.29,0,1
1991,6,4,97.35,45.12,28.41,8.39,22.78,18.56,3.86,0,1
1991,6,5,97.39,45.01,30.08,13.3,25.63,24.31,4.12,0,1
1991,6,6,97.34,44.37,31.26,14.87,26.5,26.38,3.26,2.24,1
1991,6,7,97.14,44.43,31.26,15.22,26.68,27.06,2.86,1.01,1
1991,6,8,97.05,41.3,31.43,18.39,27.44,35.62,3.24,7.72,0
1991,6,9,96.86,42.5,29.58,18.34,27.26,37.69,3.29,1.1,0
1991,6,10,96.92,42.15,30.22,19.21,27.76,38.06,4.18,1.17,0
1991,6,11,97.14,40.93,29.54,19.83,27.35,43,3.78,1.51,0
1991,6,12,97.09,42.12,28.8,16.16,25.64,35.25,3.57,0,0
1991,6,13,97.14,41.74,25.9,17.57,25.98,42.5,2.44,15.28,0
1991,6,14,97.2,42.66,27.15,14.45,25.09,31.19,2.05,0,0
1991,6,15,97.28,43.87,27.69,13.59,24.95,28.44,3.27,0,0
1991,6,16,97.07,43.35,28.62,13.48,24.62,27.88,5.47,0,0
1991,6,17,96.8,43.12,28.58,16.76,26.54,32.44,4.93,0,0
1991,6,18,96.73,42.49,31.46,17.5,27.08,33.31,2.97,0.9,0
1991,6,19,96.94,36.63,29.11,20.42,26.78,48.06,1.48,18.94,0
1991,6,20,97.27,40.77,27.04,19.65,26.84,45.44,2.38,0.01,0
1991,6,21,97.61,40.95,27.96,18.07,26.18,40.94,3.45,2.72,0
1991,6,22,97.6,40.12,27.4,16.87,25.19,39.75,5.55,0,0
1991,6,23,97.27,42.19,26.73,14.16,24.27,32.38,5.46,0,0
1991,6,24,96.98,43.68,27.36,12.94,24.18,28.19,5.13,0,0
1991,6,25,96.99,43.48,28.38,13.37,24.56,27.62,5.03,0,0
1991,6,26,97.09,43.48,27.73,12,23.83,25.94,4.41,0,0
1991,6,27,97.16,44.84,28.19,9.68,23.01,21.56,4.7,0,1
1991,6,28,97.28,44.57,26.84,11.52,23.81,24.62,3.29,0,1
1991,6,29,97.31,44.56,28.73,12.79,24.92,25,3.95,0,1
1991,6,30,97.18,45.53,27.87,10.4,23.97,20.94,4.17,0,1
1991,7,1,97.19,44.68,30.76,12.62,25.14,23.31,4.17,0,1
1991,7,2,97.06,43.92,31.71,14.45,25.94,26.31,6.05,0,1
1991,7,3,96.95,43.1,31.88,14.51,25.75,27,6.27,0,0
1991,7,4,97,43.2,31.35,15.39,26.25,28.19,5.34,0,0
1991,7,5,97.05,43.82,31.57,15.55,26.68,27.62,5.64,0,0
1991,7,6,97.04,43.36,32.12,16.55,27.2,29.25,4.88,0,0
1991,7,7,96.99,44.14,32.02,15.2,26.63,27.12,3.91,0,0
1991,7,8,96.98,45.26,32.44,14.22,26.54,24.25,3.34,0,0
1991,7,9,97.03,45.76,33.12,12.77,26.02,21.81,2.56,1.6,0
1991,7,10,97.14,43.36,30.82,18.04,27.4,34.56,3.17,6.19,0
1991,7,11,97.23,42.94,30.9,17.38,26.94,34.44,2.48,3.77,0
1991,7,12,97.14,41.46,28.6,17.47,26.24,37.81,2.48,3.48,0
1991,7,13,97.01,41.94,30.08,20.05,28.02,41.44,3.36,0.01,0
1991,7,14,96.96,43.16,30.74,19.46,28.33,37.56,1.92,2,0
1991,7,15,96.9,44.2,30.87,16.74,27.2,31.19,3.35,0.02,0
1991,7,16,96.96,44.76,31.63,15.83,27.14,27.94,2.17,0.27,0
1991,7,17,96.99,43.65,31.61,19.58,28.65,36.38,3.99,0.64,0
1991,7,18,97.05,42.9,33.98,19.38,28.76,34.25,4.61,0,0
1991,7,19,97.2,39.98,31.66,20.9,28.32,43.06,4.23,0.24,0
1991,7,20,97.08,39.65,32.28,20.4,28.37,39.94,2.61,0.2,0
1991,7,21,96.99,36.65,30.38,22.37,28.14,51.94,2.53,10.14,0
1991,7,22,97.03,35.85,28.9,23.51,27.88,61,2.27,17.29,0
1991,7,23,97.06,36.57,28.59,22.99,27.62,59.56,2.19,19.47,0
1991,7,24,97.11,39.43,27.22,22.57,27.8,57,2.71,2.39,0
1991,7,25,97.12,38.97,29.62,23.08,28.48,55.06,2.73,4.64,0
1991,7,26,97.06,37.7,28.61,23.98,28.35,62.12,2.55,4.83,0
1991,7,27,96.88,39.51,28.76,23.1,28.64,54.62,1.44,2.24,0
1991,7,28,96.76,43.07,28.71,21.75,28.97,46.81,2.97,0.07,0
1991,7,29,96.91,41.17,28.9,22.49,28.7,51.44,3.05,2.12,0
1991,7,30,97,40.01,29.8,22.86,28.69,52.5,3.77,3.41,0
1991,7,31,96.88,39.79,29.49,22.75,28.52,52.31,4.45,0.36,0
1991,8,1,96.93,38.83,29.46,23.44,28.58,56.19,3.58,0.11,0
1991,8,2,96.99,41.01,29.18,22.78,28.98,51.44,1.98,0.18,0
1991,8,3,97.14,38.65,29.72,23.21,28.48,55.44,4.93,16.36,0
1991,8,4,97.35,37.8,28.08,23.23,27.91,59.62,3.07,9.71,0
1991,8,5,97.36,35.45,27.69,24.23,27.76,67.06,2.58,39.01,0
1991,8,6,97.36,38.41,27.58,23.38,27.79,62.38,2.93,6.26,0
1991,8,7,97.35,38.08,27.52,23.18,27.73,61.38,2.48,0.98,0
1991,8,8,97.25,38.83,27.7,23.34,28,60.56,2.66,0.65,0
1991,8,9,97.15,39.65,26.83,22.65,27.79,58.25,2.95,1.59,0
1991,8,10,97.2,39.62,27.98,22.48,28.08,54.69,3.09,0.4,0
1991,8,11,97.24,39.39,28.58,21.65,27.54,52.44,3.17,0.26,0
1991,8,12,97.21,39.74,26.73,19.98,26.26,52.44,2.84,0.05,0
1991,8,13,97.17,40.51,26.96,19.21,26.16,47.38,3.04,0,0
1991,8,14,97.21,40.78,27.48,19.57,26.69,46.38,2.81,0,0
1991,8,15,97.2,41.06,28.23,18.88,26.58,43.88,2.72,0,0
1991,8,16,97.25,40.24,28.24,19.79,26.88,45.69,3.13,0,0
1991,8,17,97.34,39.86,28.58,20.58,27.15,48.69,2.66,0,0
1991,8,18,97.48,37.54,27.58,23.03,27.41,61.69,2.7,8,0
1991,8,19,97.44,36.74,27.07,23.33,27.5,63.62,2,0.79,0
1991,8,20,97.32,35.93,28.15,23.51,27.54,63.56,2.69,4.33,0
1991,8,21,97.37,32.88,27.69,25.2,27.54,76.56,2.85,7.93,0
1991,8,22,97.51,33.87,26.98,23.36,26.71,69,2.77,0.76,0
1991,8,23,97.47,34.24,26.12,22.94,26.45,67.31,2.55,7.98,0
1991,8,24,97.27,32.82,25.48,23.63,26.15,75.19,1.75,23.23,0
1991,8,25,97.13,31.44,24.92,23.81,25.87,78.88,2.41,13.52,0
1991,8,26,97.22,30.73,24.8,24.69,26.24,83.5,2.45,51.16,0
1991,8,27,97.43,31.76,25.34,25.09,26.9,81.44,1.9,44.36,0
1991,8,28,97.42,28.12,23.81,24.15,24.95,90.81,3.1,33.25,0
1991,8,29,97.66,30.8,23.01,23.98,25.31,86,2.54,1.53,0
1991,8,30,97.69,29.45,25.09,25.01,25.94,89.69,2.41,1.27,0
1991,8,31,97.65,29.45,24.83,25,25.88,90.31,2.63,16.03,0
1991,9,1,97.81,28.87,24.31,24.33,25.28,89.5,3.22,10.01,0
1991,9,2,97.63,30.35,23.82,24.66,25.63,89.38,2.31,45.42,0
1991,9,3,97.57,31.56,24.16,24.51,26.29,81.94,1.97,2.42,0
1991,9,4,97.62,34.79,24.34,24.21,26.7,76.12,3.07,1.08,0
1991,9,5,97.84,34.27,23.93,23.05,25.77,74.12,2.89,0.07,0
1991,9,6,97.77,32.58,23.62,23.34,25.75,76.31,2.28,29.55,0
1991,9,7,97.49,33.72,23.19,23.12,25.79,74.5,2.62,2.5,0
1991,9,8,97.55,34.88,23.12,22.82,25.65,73.38,3.45,0.15,0
1991,9,9,97.75,34.37,24.05,22.3,25.37,71.44,3.98,0.51,0
1991,9,10,97.84,33.01,22.75,21.52,24.48,71.75,3.02,0.12,0
1991,9,11,98.12,33.22,22.88,21.71,24.7,71.94,2.72,0.04,0
1991,9,12,98.14,33.86,22.44,21.51,24.76,70.06,2.95,0.02,0
1991,9,13,98.08,33.58,22.87,21.48,24.82,69.25,2.81,0,0
1991,9,14,98.03,33.33,22.64,21.45,24.62,70.69,2.02,0.33,0
1991,9,15,98,33.12,22.79,22.16,24.83,74.62,1.95,2.56,0
1991,9,16,98.02,33.52,23.35,22.32,25.19,73.25,1.87,0.77,0
1991,9,17,98.05,33.97,23.55,21.72,25.12,68.88,2.44,0.07,0
1991,9,18,97.8,33.76,22.58,21.3,24.64,68.88,3.38,0,0
1991,9,19,97.79,34.03,22.85,20.87,24.52,66.81,2.77,0,0
1991,9,20,97.96,34.2,21.84,18.9,23.52,59.62,3.05,0,0
1991,9,21,98.05,34.33,21.21,18.18,22.92,59.38,2.74,0,0
1991,9,22,97.92,34.4,23.24,18.64,23.21,59.81,2.15,0,0
1991,9,23,97.8,34.21,20.58,19.08,22.97,66,2.2,0,0
1991,9,24,97.71,34.87,20.33,18.53,22.74,63.88,2.27,0.06,0
1991,9,25,97.71,34.8,20.57,17.98,22.51,62.38,2.29,0,0
1991,9,26,97.95,35.12,19.14,16.49,21.47,56.88,3.6,0,0
1991,9,27,98.13,34.73,19,16.04,21.27,55,3.55,0,0
1991,9,28,98.2,35.18,19.75,15.98,21.51,53.75,3.77,0,0
1991,9,29,98.21,34.19,21.84,17.53,22.43,57.19,3.24,0.26,0
1991,9,30,98.14,33.9,19.66,15.98,21.06,57,2.73,0.09,0
1991,10,1,98.19,33.23,16.83,10.05,16.99,46.5,3.17,0,0
1991,10,2,98.31,32.75,14.43,8.26,15.51,44.12,3.42,0.26,0
1991,10,3,98.2,33.23,16.2,7.16,15.96,35.69,2.05,0,0
1991,10,4,98.12,32.69,17.62,9.2,16.84,40.44,2.05,0,0
1991,10,5,98.07,33.64,19.51,11,18.58,40.88,1.19,0,0
1991,10,6,98.07,33.76,18.95,8.91,17.11,39.31,1.5,0,0
1991,10,7,98.02,33.73,18.76,10.02,17.49,42.38,1.69,0,0
1991,10,8,98,34.89,17.68,11.01,18.54,42.75,1.77,0,0
1991,10,9,98.05,34.66,20.48,10.11,18.44,37.25,1.54,0,0
1991,10,10,98.08,35.08,20.7,10.4,18.45,38.88,1.99,0,0
1991,10,11,98.07,35.47,19.43,9.64,17.82,39.12,2.77,0,0
1991,10,12,97.97,35.11,19.48,7.25,16.65,33.88,1.34,0,0
1991,10,13,97.87,33.3,16.66,9.25,16.5,43.94,2.17,0,0
1991,10,14,97.97,33.33,15.75,10.52,17.07,47.19,3.93,0,0
1991,10,15,98.33,33.82,16.41,11.84,18.08,49,3.7,0,0
1991,10,16,98.68,33.04,17.96,7.37,16.26,36,1.66,0.3,0
1991,10,17,98.63,31.81,16.33,7.46,15.83,36.44,1.55,0.09,0
1991,10,18,98.64,32.07,16.4,7.75,15.69,38.94,2.3,0,0
1991,10,19,98.67,32.21,15.24,4.65,14.08,32.25,2.16,0,0
1991,10,20,98.45,32.93,15.02,4.37,14.37,30.25,2.23,0,0
1991,10,21,98.48,33.64,18.98,5.06,15.05,29.56,1.47,0,0
1991,10,22,98.6,34.12,16.9,7.11,15.79,35.88,1.89,0,0
1991,10,23,98.6,33.89,17.15,7.48,16.01,36.5,1.92,0,0
1991,10,24,98.58,33.38,18.68,6.98,15.83,34.75,1.86,0,0
1991,10,25,98.47,32.6,16.3,5.52,14.55,33.94,2.15,0,0
1991,10,26,98.41,33.74,17.85,4.35,14.69,28.44,1.81,0,0
1991,10,27,98.5,34.38,15.74,7.12,15.26,39,2.46,0,0
1991,10,28,98.34,33.33,14.7,9.07,15.8,47.69,2.42,0,0
1991,10,29,98.35,32.4,14.78,10.83,16.82,52.19,2.34,0,0
1991,10,30,98.47,32.51,15.48,9.81,16.66,45.44,2.08,0,0
1991,10,31,98.53,31.55,17.18,6.46,14.52,38.44,2.43,0,0
1991,11,1,98.48,30.91,14.05,2.04,12.05,29.56,2.8,0,0
1991,11,2,98.61,31.66,14.02,-0.25,10.8,25.44,2.85,0,0
1991,11,3,98.55,31.42,15.01,-1.62,10.45,21.69,1.94,0,0
1991,11,4,98.56,31.91,15.92,-2.02,10,21.81,2.07,0,0
1991,11,5,98.52,31.43,14.07,-2.68,9.49,21.44,2.45,0,0
1991,11,6,98.82,31.67,15.3,-1.84,9.88,22.94,1.66,0,0
1991,11,7,98.89,30.43,11.2,1.2,10.44,32.62,3.16,0,0
1991,11,8,98.66,29.46,12.11,4.24,12.09,38.62,2.62,0.04,0
1991,11,9,98.75,28.89,13.67,5.1,12.78,39,2.99,0.01,0
1991,11,10,99.03,24.56,15.01,11.2,14.9,64.25,2.3,4.53,0
1991,11,11,99.15,21.6,15.7,13.87,16.06,76.94,2.34,2.21,0
1991,11,12,99.21,25.1,12.19,11.48,15.08,65.81,1.8,0,0
1991,11,13,99.23,26.67,14.27,9.01,14.71,50.56,1.2,0,0
1991,11,14,99.2,27.51,12.85,3.8,11.56,38.25,2.53,0,0
1991,11,15,99.09,28.25,11.34,3.1,10.91,38.06,3.36,0,0
1991,11,16,99.11,27.24,11.08,2.26,10.33,36.56,2.25,0,0
1991,11,17,99.21,27.44,12.86,1.94,10.67,33,1.38,0,0
1991,11,18,99.25,27.88,13.19,2.08,10.46,34.5,2.28,0,0
1991,11,19,99.07,26.65,9.36,-1.06,7.8,32.75,3.89,0,0
1991,11,20,98.96,27.32,9.57,-1.42,7.77,31.25,3.26,0,0
1991,11,21,98.9,27.82,9.78,-1.1,8.42,29.62,2.95,0,0
1991,11,22,99.09,27.36,13.29,-0.94,9.19,26.81,1.43,0,0
1991,11,23,99.18,27.95,12.8,-0.87,9.12,27.81,2.23,0,0
1991,11,24,99.19,27.15,12.25,-0.67,8.82,29.75,3.28,0,0
1991,11,25,99.1,25.64,11.95,-0.57,8.62,30.12,3.22,0,0
1991,11,26,99.07,25.42,14.12,-0.1,9.41,28.88,2.17,0,0
1991,11,27,98.97,27.81,12.07,0.51,9.62,31.38,2.94,0,0
1991,11,28,98.75,27.41,10.78,1.23,9.44,35.56,4.03,0,0
1991,11,29,98.63,27.94,11.57,-0.67,8.86,29.69,2.53,0,0
1991,11,30,98.67,25.91,7.93,-4.31,5.58,27.69,3.13,0,0
1991,12,1,98.83,23.62,6.07,-6.14,3.8,26.56,3.5,0,0
1991,12,2,99.06,23.69,6.73,-5.3,4.3,27.75,3.78,0,0
